Cod_Loc,IdProvincia,IdDepartamento,CategorÃ­a,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,TelÃ©fono,Mail,Web,InformaciÃ³n adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,aÃ±o_act
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Los Libros Mas PequeÃ±os Del Mundo,Estanislao Frias 136,Pba,1414.0,11.0,26381576,,,,-34.6035185,-58.4365833,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Losada, Editorial",Av. Corrientes 1551,,1042.0,11.0,43734006,,,,-34.604142,-58.388649,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lowing Produciones Sa,Hipolito Yrigoyen 1315,21 F/G,1085.0,11.0,4381428,,,,-34.6097926,-58.3850893,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ludico Ediciones,Cuba 1921,,1428.0,11.0,47871862,,,,-34.5625099,-58.453155,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Lugar, Editorial",Castro Barros 1754,,1237.0,11.0,49215174,,www.lugareditorial.com.ar,,-34.633653,-58.417839,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Lumen, Lumen Hvmanitas, Magisterio del R?o de la Plata",Montevideo 604,Piso 2,1019.0,11.0,43731414,edicion@lumen.com.ar,lumen.com.ar,,-34.6017317,-58.3896053,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Lumiere,Azara 65,Local 5,,11.0,43610986,danchorena@edicioneslumiere.com,edicioneslumiere.com,,-34.6325317,-58.3726713,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Luminias Srl,Pedro Rivera 4610,Piso 1 Dto 6,1431.0,11.0,56337882,,,,-34.5693994,-58.4826837,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,M & A,Paraguay 2302,14? 4,1121.0,11.0,49617777,,,,-34.598,-58.400706,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,M?dica Panamericana,Marcelo T. de Alvear 2145,,,11.0,48215520,info@medicapanamericana.com.ar,www.medicapanamericana.com,,-34.597124,-58.398132,localizaciÃ³n precisa,CAP / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Magnaverum,Cerrito 836,1Âº,1010.0,11.0,52722100,,,,-34.5986851,-58.3829249,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Make A Book,Chacabuco 1158,Dto C,1069.0,11.0,1564171277,,,,-34.621414,-58.3756329,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Malas Palabras Buks,Paraguay 749,3? 10,1057.0,11.0,43117551,,www.malaspalabrasbuks.com.ar,,-34.597608,-58.377626,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Malba,Av. Figueroa Alcorta 3415,(Entrepiso),1425.0,11.0,48086565,,,,-34.5771629,-58.4035371,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Manantial, Ediciones",Av. De Mayo 1365,6Âº 28,1085.0,11.0,43836059,,www.emanantial.com.ar,,-34.609363,-58.385767,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mansalva,Honduras 5270,,,11.0,1538585127,editorialmansalva@yahoo.com.ar,mansalva.com.ar/home.php,,-34.5871035,-58.4327336,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Marcial Pons Argentina,Av. CÃ³rdoba 807,5Âº A,1054.0,11.0,43119924,,,,-34.598949,-58.378809,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mardulce,Av. Scalabrini Ortiz 874,Dto 8,1414.0,11.0,48614048,,,,-34.5958745,-58.4327611,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Marea,Pasaje Rivarola 115,,1427.0,11.0,43711511,,,,-34.6073664,-58.3852839,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Margen Izquierdo,ConcepciÃ³n Arenal 4865,,,11.0,48571825,nataliabrea_74@hotmail.com,,,-34.5969375,-58.4568434,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Martinez Irma Angelica,Molina 1951,,1440.0,11.0,46878617,,,,-34.6595658,-58.5160043,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mc Graw Hill,Av. R. Saenz PeÃ±a 917,6Â° A,1035.0,11.0,4326185,,,,-34.5958745,-58.4327611,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mi?o Y Davila,Tacuari 540,,1071.0,11.0,43311565,,,,-34.6144816,-58.3790781,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Mil?, Editorial (Amia)",Pasteur 633,,1028.0,11.0,49598800,,,,-34.601856,-58.39974,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Misiones Franciscanas Conventuales,Condor 2150,,1437.0,11.0,49181209,,,,-34.657578,-58.429148,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Modesto Rimba,Marcelo T De Alvear 1947,3?d,1122.0,,,,,,-34.5970701,-58.3952975,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Monoblock,El Salvador 4833,,1414.0,11.0,48328011,,,,-34.5883124,-58.428371,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mujer Integra Sa,Del Carmen 791,3Âº A,1019.0,11.0,1558184588,,,,-34.5997987,-58.3901114,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Mylibro,Yapeyu 283,,1202.0,11.0,49581310,,,,-34.6155338,-58.4216758,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nativa Libros Srl,Rio De Janeiro 615,,1405.0,11.0,49584769,,,,-34.6084241,-58.4303999,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Nazhira, Palabras Animadas",Catamarca 972,,1231.0,11.0,43081521,,,,-34.621095,-58.404517,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Negro Absoluto S.A.,Av. Caseros 731,"3Âº ""O""",1152.0,11.0,43022521,,,,-34.6268561,-58.3750506,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nelida Bonaldi,Chacabuco 90,9Âº,1069.0,11.0,43437988,,,,-34.609191,-58.376315,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Newgate,Viamonte 723,9?,1053.0,11.0,43228301,,,,-34.599967,-58.377132,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ni?o Editor,La Pampa 4951,,1431.0,11.0,45234271,,,,-34.578626,-58.4784209,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nicolas Von Der Pahlen,Chile 371,9Âº D,1098.0,11.0,43319174,,,,-34.615965,-58.371384,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Novak Diego Daniel,Guatemala  4294,5Âº C,1425.0,,,,,,-34.5890738,-58.4202095,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Novak Mario Osvaldo,Guatemala  4294,5Âº C,1425.0,11.0,48269904,,,,-34.5890738,-58.4202095,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nueva Libreria,Estados Unidos 301,Pb,1064.0,11.0,43629266,,,,-34.618436,-58.370171,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nueva Vision,Tucuman 3748,,1189.0,11.0,48631461,,,,-34.598717,-58.418194,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Nuevos Tiempos,S?nchez de Bustamante 515,"Piso 2 ""E""",1173.0,11.0, 2051 3557,edicionesnuevostiempos@yahoo.com.ar,,,-34.6037869,-58.414353,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Numeral,Av. CÃ³rdoba 744,Piso 5Âº I,,11.0,5353831,abello@edhasa.com.ar,www.riverside-agency.com.ar,,-34.5989892,-58.3775063,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ojoreja,M.Ugarte 1507,4? Dto 406,1428.0,11.0,154229332,,,,-34.5514211,-58.4525789,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Olmo Ediciones,Marcelo T. de Alvear 2261,Piso 5,,11.0,48297094,olmoediciones@gmail.com,olmoediciones.com,,-34.5966483,-58.399642,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,OrientaciÃ³n GrÃ¡fica Editora /,Gral. Rivas 2442,,,11.0,45044851,sergiowaldman@yahoo.com.ar,,,-34.599335,-58.4827352,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Orsai Bar,Pichincha 1142,2? C,1219.0,11.0,4307656,,,,-34.6223615,-58.3979097,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Osmar Buyatti,Viamonte 1509,,1055.0,11.0,43712512,,www.osmarbuyatti.com,,-34.60064,-58.388232,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Oxford University,California 2082,P 3 Of 315,1289.0,11.0,43026900,,,,-34.64779,-58.377371,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paisanita Editora,Conde 718,,,11.0,1530587936,gaby.luzzi@gmail.com,paisanitaeditora.blogspot.com.ar/,,-34.5779159,-58.4497301,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paprika,Castillo 549,8 C,1414.0,11.0,43728403,,,,-34.5949108,-58.4347057,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paradigma Libros Srl,Maure 1786,,1426.0,11.0,47772746,,,,-34.5674183,-58.4364708,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paradiso,Fco.AcuÃ±a De Figueroa 786,,1180.0,11.0,48629167,,www.paradisoediciones.com.ar,,-34.601918,-58.422425,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Parrafo Aparte,Mendoza 3640,,1430.0,11.0,60228690,,,,-34.568476,-58.469585,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Patria Grande,Av. Rivadavia 6369,,1406.0,11.0,46316577,,www.editorapatriagrande.com,,-34.626503,-58.456317,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Paulinas,Larrea 44,,1030.0,11.0,49525924,,www.paulinas.org.ar,,-34.609345,-58.401901,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Penguin Randon House / Editorial Sudamericana,Humberto Primo 555,,,11.0,52354400,,www.megustaleer.com.ar,,-34.62073,-58.373596,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Peniel,Boedo 25,,1206.0,11.0,49816034,,,,-34.611404,-58.4185067,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,PequeÃ±o Editor,Charlone 978,,1427.0,11.0,45548192,,,,-34.5810591,-58.457203,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Pictus S.R.L.,Av. Cabildo 1535,3Âº C,1426.0,11.0,47866216,,,,-34.5664634,-58.4512407,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Planta Editora,Tronador 2051,,,11.0,45524380,luciana.delfabro@gmail.com,,,-34.571803,-58.471754,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Polemos,Moreno 1785,5?,1093.0,11.0,43835291,,,,-34.612633,-58.391558,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ppc Editorial,Callao 410,Piso 2Âº,1022.0,11.0,40000400 int. 202,,www.ppceditorial.com.ar,,-34.604146,-58.392511,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Praxis Juridica,Talcahuano 437,,1013.0,11.0,43814170,,,,-34.6035399,-58.385085,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Prentice Hall - Pearson Education,Belgrano 615,11Âº,,11.0,43096100,damian.marrapodi@pearson.com,www.pearsoneducacion.net,,-34.612648,-58.374928,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Producciones Publiexpress Sa,Magallanes 1315,,1288.0,11.0,43032305,,,,-34.6410745,-58.3697323,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Proeme,Callao 1012,,1023.0,11.0,48151190 INT.2,,,,-34.596996,-58.393412,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Prometeo,Pringles 521,,1183.0,11.0,48643297,,www.prometeoeditorial.com,,-34.605798,-58.427537,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Prosa Y Poesia - Amerian Srl,Uruguay 1371,,1016.0,11.0,4815448,,,,-34.5921674,-58.3876642,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Proyecto 451,Chacabuco 1316,,1140.0,11.0,1534316222,,,,-34.6236048,-58.3754297,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Puerto Creativo,G?emes 2281,,,11.0,43722361,javier@edpuertocreativo.com.ar,edpuertocreativo.com.ar,,-34.5924817,-58.4078885,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Quintana Liliana Ines,Olga Cossettini 1112,8? F,1107.0,11.0,1560931713,,,,-34.6097333,-58.3635171,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Quiosquito Virtual,Viamonte 1621,8?,1055.0,11.0,1558899979,,,,-34.60066,-58.3901205,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Quipu, Editorial",Murcia 1558,,1414.0,11.0,5365 8325,,,,-34.60392312,-58.44788266,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Raul Manuel Oroza,Leandro N. Alem 428,3? D,1003.0,11.0,43123710,,,,-34.6026066,-58.3706321,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,RBA / RBA Gredos / RBA Integral / RBA La Magrana / RBA Molino / RBA Serres /,Av. CÃ³rdoba 950,Piso 5 Dto A,,11.0,51925533,gabriel-motylski@rbaediciones.com.ar,,,-34.599139,-58.3805342,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Reijenstein Pablo Hugo,Malabia 852,P.B,1414.0,11.0,47766354,,,,-34.5956564,-58.4348224,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Restaurant De La Mente,Diagonal S. PeÃ±a 615,4Âº Piso O,1035.0,11.0,1556956161,,,,-34.6067152,-58.3755628,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ricordi,Tte.J.D.Peron 1558,,1037.0,11.0,43719841,,,,-34.606606,-58.388668,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,RiderChail Editions,Hortiguera 172,Piso 8A,1406.0,11.0,44319107,contacto@riderchail.com,https://www.riderchail.com,,-34.624451,-58.446624,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,RÃ­os de Tinta / Tinta Fresca / Voz activa,Av. Corrientes 526,,,11.0,57763600,info@tintafresca.com.ar,www.tintafresca.com.ar,,-34.603393,-58.3743049,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Rubinzal,Talcahuano 442,,1013.0,11.0,43730544,,,,-34.603431,-58.385183,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Rudi Sazunic,33 Orientales 957,,1236.0,11.0,49252798,,,,-34.6257211,-58.423183,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Ruy Diaz, Editorial",Elpidio Gonzalez 5562,,1430.0,11.0,45672865,,www.ruydiaz.com.ar,,-34.629851,-58.511703,localizaciÃ³n precisa,CAL,2019
