Código_Jurisdicción,Descripción_Jurisdicción,Código_Subjurisdicción,Descripción_Subjurisdicción,Código_Entidad,Descripción_Entidad,Código_Programa,Descripción_Programa,Código_Subprograma,Descripción_Subprograma,Codígo_Inciso,Descripción_Inciso,Código_Principal,Descripción_Principal,Crédito_2021
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",140000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,2,Bienes de Consumo,9,Otros Bienes de Consumo,110000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,3,Servicios No Personales,2,Alquileres y Derechos,150000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",50000000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,172144000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,3,Servicios No Personales,5,Servicios Comerciales y Financieros,1238328943
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,3,Servicios No Personales,7,Pasajes y Viáticos,1474416
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,3,Servicios No Personales,9,Otros Servicios,4650000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,4,Bienes de Uso,3,Maquinaria y Equipo,12338214651
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,6948000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,47,Implementación del Plan Federal Juana Manso,0,Implementación del Plan Federal Juana Manso,5,Transferencias,7,Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,189202855
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,1,Gastos en Personal,1,Personal Permanente,3722591
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,1,Gastos en Personal,3,Servicios Extraordinarios,2572120
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,2,Bienes de Consumo,9,Otros Bienes de Consumo,800000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,3,Servicios No Personales,1,Servicios Básicos,1200000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,3,Servicios No Personales,2,Alquileres y Derechos,54000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",21038
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,4000000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,3,Servicios No Personales,5,Servicios Comerciales y Financieros,13000000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,3,Servicios No Personales,7,Pasajes y Viáticos,6000000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,3,Servicios No Personales,9,Otros Servicios,16300000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,139350250
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,48,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,0,Fortalecimiento Territorial y Acompañamiento de Organizaciones Educativas,5,Transferencias,7,Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,10000000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,1,Gastos en Personal,1,Personal Permanente,11774118
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,1,Gastos en Personal,3,Servicios Extraordinarios,585573
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,1,Gastos en Personal,8,Personal contratado,15156824
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,2,Bienes de Consumo,9,Otros Bienes de Consumo,160000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,3,Servicios No Personales,1,Servicios Básicos,50000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,22674127
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,3,Servicios No Personales,5,Servicios Comerciales y Financieros,10019500
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,3,Servicios No Personales,7,Pasajes y Viáticos,174633
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,3,Servicios No Personales,9,Otros Servicios,1442000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,49,Gestión y Asignación de Becas a Estudiantes,0,Gestión y Asignación de Becas a Estudiantes,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,27992643391
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,98,Fondo Nacional de Incentivo Docente,0,Fondo Nacional de Incentivo Docente,5,Transferencias,6,Transferencias a Universidades Nacionales,194262492
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,98,Fondo Nacional de Incentivo Docente,0,Fondo Nacional de Incentivo Docente,5,Transferencias,7,Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,44564910171
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,99,Transferencias Varias,1,Transferencias Varias,5,Transferencias,1,Transf. al Sector Privado para Financiar Gastos Corrientes,100000
70,Ministerio de Educación,0,Ministerio de Educación,0,Ministerio de Educación,99,Transferencias Varias,1,Transferencias Varias,5,Transferencias,7,Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes,303544473
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",1,Gastos en Personal,1,Personal Permanente,404514563
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",1,Gastos en Personal,3,Servicios Extraordinarios,351
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",1,Gastos en Personal,5,Asistencia Social al Personal,2800002
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",1,Gastos en Personal,6,Beneficios y Compensaciones,1000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",1,Gastos en Personal,8,Personal contratado,37684084
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",5000000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",2,Bienes de Consumo,9,Otros Bienes de Consumo,1253000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,1,Servicios Básicos,6500000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,2,Alquileres y Derechos,140000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",2829000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,4,Servicios Técnicos y Profesionales,500000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,5,Servicios Comerciales y Financieros,1457000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,7,Pasajes y Viáticos,2000000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",50000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",3,Servicios No Personales,9,Otros Servicios,3000000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",4,Bienes de Uso,2,Construcciones,7500000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",4,Bienes de Uso,3,Maquinaria y Equipo,5696000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",4,Bienes de Uso,5,"Libros, Revistas y Otros Elementos Coleccionables",25000
70,Ministerio de Educación,0,Ministerio de Educación,101,Fundación Miguel Lillo,16,"Investigación de la Flora, Fauna y Gea",0,"Investigación de la Flora, Fauna y Gea",4,Bienes de Uso,8,Activos Intangibles,50000
70,Ministerio de Educación,0,Ministerio de Educación,804,Comisión Nacional de Evaluación y Acreditación Universitaria,16,Evaluación y Acreditación Universitaria,0,Evaluación y Acreditación Universitaria,1,Gastos en Personal,1,Personal Permanente,99189320
70,Ministerio de Educación,0,Ministerio de Educación,804,Comisión Nacional de Evaluación y Acreditación Universitaria,16,Evaluación y Acreditación Universitaria,0,Evaluación y Acreditación Universitaria,1,Gastos en Personal,3,Servicios Extraordinarios,1172925
